date,customer_id,product_id,product_name,category,price,quantity,total_amount,is_anomaly
2023-07-30,125,53,Product 53,Home,231.12,3,693.35,False
2023-02-22,383,71,Product 71,Home,14.63,3,43.9,False
2023-01-07,26,67,Product 67,Groceries,220.07,4,880.28,False
2023-09-19,288,93,Product 93,Beauty,341.87,2,683.74,False
2023-01-10,186,82,Product 82,Clothing,262.95,1,262.95,False
2023-09-23,339,10,Product 10,Beauty,273.5,4,1093.99,False
2023-03-08,69,48,Product 48,Beauty,478.79,4,1915.15,False
2023-09-01,14,60,Product 60,Home,266.64,3,799.93,False
2023-06-16,53,54,Product 54,Clothing,22.33,2,44.67,False
2023-03-01,221,2,Product 2,Home,460.85,4,1843.4,False
2023-03-20,299,47,Product 47,Clothing,65.84,2,131.68,False
2023-06-19,33,85,Product 85,Clothing,294.17,3,882.5,False
2023-04-11,217,74,Product 74,Clothing,188.86,1,188.86,False
2023-02-02,337,63,Product 63,Beauty,559.66,3,1678.97,False
2023-06-29,404,30,Product 30,Beauty,495.06,3,1485.19,False
2023-11-04,397,9,Product 9,Clothing,97.98,2,195.96,False
2023-07-10,148,31,Product 31,Clothing,223.5,1,223.5,False
2023-06-01,407,18,Product 18,Home,403.0,1,403.0,False
2023-04-09,461,54,Product 54,Clothing,26.39,4,105.54,False
2023-01-12,101,57,Product 57,Groceries,542.71,1,542.71,False
2023-01-16,272,97,Product 97,Groceries,514.3,1,514.3,False
2023-10-27,310,8,Product 8,Clothing,273.0,3,819.01,False
2023-08-16,402,40,Product 40,Electronics,350.04,4,1400.16,False
2023-01-05,469,26,Product 26,Home,476.08,4,1904.32,False
2023-05-22,90,12,Product 12,Groceries,22.1,4,88.42,False
2023-01-15,496,19,Product 19,Beauty,259.55,3,778.66,False
2023-11-08,216,42,Product 42,Home,87.87,4,351.48,False
2023-02-15,497,38,Product 38,Electronics,169.19,3,507.58,False
2023-07-23,186,32,Product 32,Clothing,388.81,3,1166.42,False
2023-03-01,141,53,Product 53,Home,351.28,1,351.28,False
2023-04-18,318,41,Product 41,Groceries,188.84,2,377.69,False
2023-08-13,296,81,Product 81,Electronics,114.67,4,458.67,False
2023-01-24,283,54,Product 54,Clothing,25.5,2,51.0,False
2023-12-25,212,55,Product 55,Beauty,103.79,3,311.36,False
2023-01-12,394,38,Product 38,Electronics,169.62,2,339.24,False
2023-11-23,342,67,Product 67,Groceries,170.36,3,511.07,False
2023-03-08,497,32,Product 32,Clothing,523.88,3,1571.64,False
2023-08-12,193,36,Product 36,Clothing,428.88,4,1715.51,False
2023-03-28,9,40,Product 40,Electronics,495.61,3,1486.83,False
2023-08-08,98,88,Product 88,Home,111.62,4,446.49,False
2023-12-26,479,52,Product 52,Clothing,130.95,3,392.86,False
2023-12-29,109,100,Product 100,Electronics,112.47,2,224.94,False
2023-11-16,490,46,Product 46,Electronics,278.22,3,834.65,False
2023-11-11,405,8,Product 8,Clothing,354.28,3,1062.83,False
2023-11-05,314,87,Product 87,Groceries,48.65,4,194.6,False
2023-12-09,402,71,Product 71,Home,14.74,2,29.49,False
2023-09-23,193,40,Product 40,Electronics,318.49,3,955.48,False
2023-02-08,53,80,Product 80,Beauty,161.21,1,161.21,False
2023-10-23,335,6,Product 6,Groceries,59.97,2,119.94,False
2023-05-05,489,9,Product 9,Clothing,113.8,1,113.8,False
2023-05-27,381,17,Product 17,Groceries,348.63,1,348.63,False
2023-11-04,132,35,Product 35,Clothing,257.56,3,772.69,False
2023-04-28,200,14,Product 14,Clothing,36.54,2,73.07,False
2023-10-04,420,82,Product 82,Clothing,205.92,4,823.68,False
2023-09-06,481,73,Product 73,Beauty,286.4,3,859.21,False
2023-04-14,138,75,Product 75,Home,188.82,2,377.63,False
2023-05-12,305,93,Product 93,Beauty,499.66,2,999.33,False
2023-09-03,57,27,Product 27,Groceries,82.99,2,165.99,False
2023-11-19,405,58,Product 58,Beauty,232.63,4,930.54,False
2023-11-25,388,79,Product 79,Clothing,308.84,3,926.51,False
2023-06-23,47,17,Product 17,Groceries,304.45,1,304.45,False
2023-10-19,118,42,Product 42,Home,96.45,2,192.91,False
2023-01-26,142,73,Product 73,Beauty,400.75,4,1602.99,False
2023-05-25,399,42,Product 42,Home,119.58,2,239.17,False
2023-08-26,430,52,Product 52,Clothing,105.77,2,211.54,False
2023-03-31,11,97,Product 97,Groceries,609.52,4,2438.09,False
2023-04-14,147,81,Product 81,Electronics,156.13,2,312.26,False
2023-07-05,252,10,Product 10,Beauty,291.88,4,1167.53,False
2023-07-10,147,42,Product 42,Home,94.35,4,377.4,False
2023-02-28,348,96,Product 96,Home,232.93,2,465.85,False
2023-04-20,464,86,Product 86,Clothing,544.76,2,1089.52,False
2023-01-15,41,30,Product 30,Beauty,544.45,2,1088.9,False
2023-01-22,325,95,Product 95,Home,393.86,1,393.86,False
2023-11-04,161,69,Product 69,Home,214.65,1,214.65,False
2023-01-15,426,55,Product 55,Beauty,120.08,1,120.08,False
2023-01-10,494,94,Product 94,Groceries,362.91,2,725.82,False
2023-11-19,353,24,Product 24,Groceries,189.78,1,189.78,False
2023-05-25,473,36,Product 36,Clothing,534.18,2,1068.35,False
2023-09-30,289,91,Product 91,Electronics,63.68,3,191.05,False
2023-01-25,37,33,Product 33,Groceries,34.92,1,34.92,False
2023-03-12,390,24,Product 24,Groceries,290.81,4,1163.22,False
2023-10-12,413,98,Product 98,Clothing,334.2,1,334.2,False
2023-06-15,120,32,Product 32,Clothing,449.56,3,1348.67,False
2023-12-26,177,91,Product 91,Electronics,92.22,4,368.89,False
2023-08-06,456,15,Product 15,Groceries,149.54,3,448.62,False
2023-11-14,323,21,Product 21,Groceries,231.88,4,927.54,False
2023-03-06,113,50,Product 50,Home,88.45,3,265.35,False
2023-12-10,441,42,Product 42,Home,106.3,3,318.9,False
2023-02-03,378,80,Product 80,Beauty,161.28,4,645.13,False
2023-03-23,149,48,Product 48,Beauty,416.91,3,1250.72,False
2023-11-02,155,25,Product 25,Groceries,231.43,2,462.87,False
2023-08-10,92,63,Product 63,Beauty,373.28,2,746.56,False
2023-12-17,259,7,Product 7,Home,19.61,1,19.61,False
2023-11-10,135,44,Product 44,Home,44.09,4,176.37,False
2023-10-20,422,62,Product 62,Beauty,128.86,2,257.71,False
2023-09-20,155,47,Product 47,Clothing,40.95,3,122.85,False
2023-03-30,379,37,Product 37,Groceries,34.73,2,69.45,True
2023-12-15,309,80,Product 80,Beauty,158.91,2,317.82,False
2023-04-02,204,76,Product 76,Electronics,242.1,4,968.39,False
2023-08-14,353,88,Product 88,Home,102.84,4,411.35,False
2023-02-08,93,81,Product 81,Electronics,151.89,2,303.78,False
2023-03-30,25,53,Product 53,Home,294.71,3,884.13,False
2023-12-22,157,32,Product 32,Clothing,429.52,1,429.52,False
2023-07-09,69,41,Product 41,Groceries,150.51,3,451.53,False
2023-08-13,399,24,Product 24,Groceries,191.09,2,382.17,False
2023-09-22,292,26,Product 26,Home,381.38,4,1525.52,False
2023-02-13,357,28,Product 28,Groceries,198.27,3,594.81,False
2023-02-27,241,56,Product 56,Electronics,185.0,1,185.0,False
2023-12-12,309,48,Product 48,Beauty,376.11,3,1128.33,False
2023-09-03,7,1,Product 1,Groceries,385.86,2,771.72,False
2023-10-13,221,57,Product 57,Groceries,402.92,1,402.92,False
2023-10-27,192,93,Product 93,Beauty,342.51,2,685.02,False
2023-12-25,377,31,Product 31,Clothing,222.12,4,888.5,False
2023-11-08,131,52,Product 52,Clothing,102.6,3,307.81,False
2023-07-11,22,58,Product 58,Beauty,256.36,4,1025.43,False
2023-08-23,339,60,Product 60,Home,273.17,2,546.35,False
2023-06-10,323,78,Product 78,Groceries,124.39,2,248.77,False
2023-08-26,122,27,Product 27,Groceries,76.23,4,304.92,False
2023-12-04,207,92,Product 92,Home,105.52,4,422.08,False
2023-05-20,374,92,Product 92,Home,122.57,2,245.14,False
2023-07-09,49,7,Product 7,Home,19.65,2,39.3,False
2023-11-11,443,26,Product 26,Home,418.72,1,418.72,False
2023-02-15,288,43,Product 43,Home,46.86,3,140.57,True
2023-05-04,179,2,Product 2,Home,467.08,4,1868.34,False
2023-12-17,25,70,Product 70,Groceries,178.91,4,715.63,False
2023-01-30,426,85,Product 85,Clothing,323.53,3,970.59,False
2023-05-02,132,94,Product 94,Groceries,372.55,4,1490.2,False
2023-01-12,168,10,Product 10,Beauty,344.36,1,344.36,False
2023-06-01,1,35,Product 35,Clothing,258.82,2,517.63,False
2023-11-13,126,67,Product 67,Groceries,155.62,4,622.49,False
2023-10-05,82,81,Product 81,Electronics,126.17,2,252.34,False
2023-12-29,205,62,Product 62,Beauty,152.58,3,457.73,False
2023-12-19,244,83,Product 83,Beauty,196.62,2,393.25,False
2023-03-13,381,42,Product 42,Home,138.58,3,415.73,False
2023-10-01,12,39,Product 39,Beauty,40.32,2,80.63,False
2023-04-25,485,71,Product 71,Home,14.66,3,43.99,False
2023-09-04,499,31,Product 31,Clothing,202.68,3,608.05,False
2023-08-24,191,22,Product 22,Clothing,119.07,4,476.28,False
2023-12-20,462,66,Product 66,Home,152.37,2,304.74,False
2023-10-07,239,66,Product 66,Home,138.3,1,138.3,False
2023-11-29,73,94,Product 94,Groceries,290.37,3,871.1,False
2023-01-27,353,87,Product 87,Groceries,51.82,4,207.26,False
2023-05-25,248,97,Product 97,Groceries,563.13,2,1126.26,False
2023-12-25,71,4,Product 4,Home,60.23,4,240.92,False
2023-08-27,9,60,Product 60,Home,302.57,4,1210.28,False
2023-10-24,91,47,Product 47,Clothing,42.38,2,84.76,False
2023-04-26,235,8,Product 8,Clothing,440.6,4,1762.38,False
2023-06-24,466,54,Product 54,Clothing,23.28,4,93.12,False
2023-03-31,68,44,Product 44,Home,52.45,2,104.9,False
2023-12-16,396,39,Product 39,Beauty,43.39,2,86.79,False
2023-04-19,430,18,Product 18,Home,458.31,2,916.62,False
2023-04-02,22,3,Product 3,Beauty,108.42,3,325.25,False
2023-01-05,237,11,Product 11,Clothing,318.63,1,318.63,False
2023-09-17,357,19,Product 19,Beauty,196.45,3,589.36,False
2023-12-19,179,39,Product 39,Beauty,44.14,4,176.55,False
2023-10-18,495,85,Product 85,Clothing,224.87,2,449.73,False
2023-02-06,23,80,Product 80,Beauty,190.07,2,380.13,False
2023-08-02,398,38,Product 38,Electronics,126.18,3,378.55,False
2023-06-14,4,11,Product 11,Clothing,279.18,4,1116.71,False
2023-05-23,329,33,Product 33,Groceries,34.2,2,68.4,False
2023-10-26,166,89,Product 89,Beauty,269.15,2,538.31,False
2023-04-01,77,70,Product 70,Groceries,220.19,2,440.37,False
2023-04-08,36,5,Product 5,Home,559.47,3,1678.42,False
2023-10-23,497,89,Product 89,Beauty,263.45,1,263.45,False
2023-07-05,462,3,Product 3,Beauty,73.62,2,147.24,False
2023-01-08,27,47,Product 47,Clothing,63.58,1,63.58,False
2023-12-01,359,84,Product 84,Electronics,123.46,2,246.91,False
2023-02-13,292,4,Product 4,Home,68.16,3,204.47,False
2023-02-02,123,50,Product 50,Home,85.87,3,257.62,False
2023-10-23,482,23,Product 23,Beauty,101.11,4,404.44,False
2023-06-27,126,98,Product 98,Clothing,455.11,3,1365.32,False
2023-10-30,201,23,Product 23,Beauty,107.39,1,107.39,False
2023-08-21,155,50,Product 50,Home,59.33,1,59.33,False
2023-12-19,486,82,Product 82,Clothing,263.58,2,527.15,False
2023-07-08,142,55,Product 55,Beauty,91.39,1,91.39,False
2023-11-25,380,19,Product 19,Beauty,188.58,2,377.16,False
2023-11-25,499,30,Product 30,Beauty,455.94,4,1823.75,False
2023-05-04,171,72,Product 72,Home,229.52,4,918.08,False
2023-11-09,100,89,Product 89,Beauty,273.52,3,820.55,False
2023-06-01,355,12,Product 12,Groceries,20.28,4,81.12,False
2023-12-11,458,26,Product 26,Home,483.71,4,1934.84,False
2023-04-03,315,85,Product 85,Clothing,300.21,1,300.21,False
2023-02-24,137,41,Product 41,Groceries,170.99,2,341.98,False
2023-03-28,157,95,Product 95,Home,457.32,2,914.65,False
2023-10-15,224,25,Product 25,Groceries,193.19,2,386.38,False
2023-07-04,56,39,Product 39,Beauty,40.11,1,40.11,False
2023-01-06,102,47,Product 47,Clothing,60.84,4,243.36,False
2023-06-11,270,17,Product 17,Groceries,27.08,3,81.23,True
2023-05-07,334,52,Product 52,Clothing,138.78,4,555.13,False
2023-08-14,397,19,Product 19,Beauty,173.46,2,346.92,False
2023-09-27,481,20,Product 20,Clothing,411.87,1,411.87,False
2023-08-09,380,52,Product 52,Clothing,98.95,1,98.95,False
2023-12-22,178,25,Product 25,Groceries,272.96,3,818.89,False
2023-11-01,108,49,Product 49,Home,232.9,3,698.69,False
2023-08-06,220,98,Product 98,Clothing,369.64,4,1478.55,False
2023-11-19,306,39,Product 39,Beauty,40.87,1,40.87,False
2023-06-01,70,19,Product 19,Beauty,220.29,1,220.29,False
2023-02-03,189,63,Product 63,Beauty,528.35,1,528.35,False
2023-11-28,338,89,Product 89,Beauty,263.46,3,790.37,False
2023-08-09,192,99,Product 99,Home,134.31,4,537.24,False
2023-01-21,361,43,Product 43,Home,432.25,2,864.5,False
2023-06-19,452,85,Product 85,Clothing,271.71,3,815.13,False
2023-06-03,98,7,Product 7,Home,21.82,2,43.65,False
2023-01-07,130,69,Product 69,Home,256.76,3,770.27,False
2023-12-21,118,67,Product 67,Groceries,168.54,2,337.07,False
2023-07-22,1,93,Product 93,Beauty,390.55,2,781.11,False
2023-08-31,404,95,Product 95,Home,289.28,3,867.84,False
2023-05-09,212,86,Product 86,Clothing,592.59,4,2370.34,False
2023-07-07,442,65,Product 65,Groceries,374.15,2,748.3,False
2023-05-16,80,21,Product 21,Groceries,298.5,1,298.5,False
2023-07-23,149,89,Product 89,Beauty,260.07,1,260.07,False
2023-02-03,305,49,Product 49,Home,346.27,1,346.27,False
2023-01-26,439,90,Product 90,Home,456.83,4,1827.32,False
2023-06-03,443,68,Product 68,Electronics,150.52,1,150.52,False
2023-12-23,238,77,Product 77,Electronics,132.81,4,531.22,False
2023-04-29,255,76,Product 76,Electronics,221.84,3,665.53,False
2023-09-05,296,71,Product 71,Home,9.75,2,19.51,False
2023-04-01,95,90,Product 90,Home,510.18,1,510.18,False
2023-10-11,77,38,Product 38,Electronics,136.73,3,410.2,False
2023-05-01,121,88,Product 88,Home,150.33,3,450.99,False
2023-12-30,2,88,Product 88,Home,130.41,3,391.24,False
2023-08-25,227,55,Product 55,Beauty,91.78,1,91.78,False
2023-12-29,496,72,Product 72,Home,227.52,3,682.57,False
2023-02-03,314,64,Product 64,Groceries,144.96,2,289.92,False
2023-05-22,157,95,Product 95,Home,377.02,3,1131.07,False
2023-11-06,491,24,Product 24,Groceries,183.46,4,733.83,False
2023-01-19,295,69,Product 69,Home,236.74,4,946.96,False
2023-07-04,226,1,Product 1,Groceries,434.62,4,1738.49,False
2023-02-18,358,2,Product 2,Home,455.28,4,1821.11,False
2023-08-09,311,63,Product 63,Beauty,345.4,1,345.4,False
2023-03-11,78,66,Product 66,Home,187.51,1,187.51,False
2023-01-01,52,29,Product 29,Clothing,320.22,3,960.67,False
2023-11-12,277,45,Product 45,Clothing,57.3,1,57.3,False
2023-03-16,435,99,Product 99,Home,221.22,4,884.88,False
2023-06-14,172,51,Product 51,Home,378.48,2,756.96,False
2023-12-25,360,87,Product 87,Groceries,50.6,2,101.2,False
2023-10-06,239,34,Product 34,Beauty,161.45,1,161.45,False
2023-06-13,36,87,Product 87,Groceries,51.04,3,153.12,False
2023-01-17,64,87,Product 87,Groceries,54.27,4,217.06,False
2023-06-18,463,48,Product 48,Beauty,345.01,2,690.03,False
2023-09-29,268,26,Product 26,Home,355.95,3,1067.86,False
2023-10-22,353,77,Product 77,Electronics,103.83,1,103.83,False
2023-05-10,23,48,Product 48,Beauty,378.54,3,1135.61,False
2023-04-12,340,37,Product 37,Groceries,304.16,1,304.16,False
2023-09-16,336,77,Product 77,Electronics,116.97,2,233.95,False
2023-09-08,106,60,Product 60,Home,305.33,1,305.33,False
2023-03-24,53,54,Product 54,Clothing,28.19,1,28.19,False
2023-07-15,186,71,Product 71,Home,11.1,1,11.1,False
2023-09-23,418,33,Product 33,Groceries,27.85,4,111.42,False
2023-03-07,473,13,Product 13,Home,355.04,4,1420.16,False
2023-06-01,45,50,Product 50,Home,61.98,2,123.95,False
2023-12-23,185,82,Product 82,Clothing,275.38,1,275.38,False
2023-07-30,187,45,Product 45,Clothing,64.53,3,193.59,False
2023-03-09,295,54,Product 54,Clothing,27.29,1,27.29,False
2023-10-16,486,65,Product 65,Groceries,338.57,2,677.15,False
2023-02-15,236,85,Product 85,Clothing,321.16,1,321.16,False
2023-12-07,396,54,Product 54,Clothing,22.42,1,22.42,False
2023-11-25,380,76,Product 76,Electronics,201.04,2,402.09,False
2023-04-15,400,99,Product 99,Home,200.74,4,802.97,False
2023-05-02,3,41,Product 41,Groceries,182.46,2,364.92,False
2023-04-09,409,26,Product 26,Home,518.46,1,518.46,False
2023-07-18,484,8,Product 8,Clothing,296.67,4,1186.66,False
2023-03-16,51,51,Product 51,Home,468.93,2,937.86,False
2023-03-24,95,9,Product 9,Clothing,125.02,1,125.02,False
2023-12-20,370,37,Product 37,Groceries,302.31,2,604.61,False
2023-02-06,196,48,Product 48,Beauty,456.45,1,456.45,False
2023-11-08,246,27,Product 27,Groceries,86.19,2,172.38,False
2023-02-22,348,23,Product 23,Beauty,132.23,3,396.7,False
2023-12-02,111,95,Product 95,Home,389.29,2,778.57,False
2023-12-29,126,45,Product 45,Clothing,61.45,1,61.45,False
2023-11-08,325,43,Product 43,Home,343.78,2,687.56,False
2023-11-16,382,68,Product 68,Electronics,126.73,4,506.9,False
2023-04-26,452,50,Product 50,Home,73.14,3,219.43,False
2023-07-16,265,19,Product 19,Beauty,204.68,2,409.35,False
2023-10-03,16,2,Product 2,Home,344.27,2,688.54,False
2023-02-12,187,69,Product 69,Home,251.14,1,251.14,False
2023-11-28,459,9,Product 9,Clothing,91.26,4,365.03,False
2023-08-14,235,76,Product 76,Electronics,173.37,1,173.37,False
2023-11-13,48,83,Product 83,Beauty,172.93,4,691.71,False
2023-12-07,375,47,Product 47,Clothing,56.57,1,56.57,False
2023-10-22,93,76,Product 76,Electronics,186.78,1,186.78,False
2023-02-10,454,86,Product 86,Clothing,634.86,3,1904.59,False
2023-12-11,467,2,Product 2,Home,386.19,2,772.38,False
2023-11-03,168,59,Product 59,Beauty,106.76,4,427.02,False
2023-02-19,278,70,Product 70,Groceries,194.35,4,777.41,False
2023-11-09,81,35,Product 35,Clothing,270.12,4,1080.49,False
2023-05-18,184,10,Product 10,Beauty,326.8,3,980.41,False
2023-12-09,218,49,Product 49,Home,263.41,2,526.83,False
2023-07-07,42,80,Product 80,Beauty,144.1,2,288.19,False
2023-08-24,131,23,Product 23,Beauty,107.78,4,431.11,False
2023-08-29,233,28,Product 28,Groceries,147.98,2,295.95,False
2023-06-24,79,63,Product 63,Beauty,476.74,1,476.74,False
2023-12-13,359,41,Product 41,Groceries,139.15,3,417.46,False
2023-05-08,357,97,Product 97,Groceries,560.91,1,560.91,False
2023-07-06,267,80,Product 80,Beauty,140.12,3,420.36,False
2023-10-18,330,35,Product 35,Clothing,222.55,2,445.1,False
2023-04-08,460,74,Product 74,Clothing,224.16,2,448.31,False
2023-01-06,240,53,Product 53,Home,271.17,2,542.33,False
2023-02-22,223,10,Product 10,Beauty,376.21,4,1504.83,False
2023-08-18,410,86,Product 86,Clothing,419.22,4,1676.89,False
2023-01-08,141,24,Product 24,Groceries,226.33,1,226.33,False
2023-01-20,329,27,Product 27,Groceries,103.23,4,412.93,False
2023-08-17,218,41,Product 41,Groceries,125.21,1,125.21,False
2023-06-09,279,25,Product 25,Groceries,254.21,1,254.21,False
2023-12-23,392,12,Product 12,Groceries,22.28,2,44.56,False
2023-05-09,341,88,Product 88,Home,127.6,4,510.41,False
2023-09-09,104,20,Product 20,Clothing,404.05,4,1616.22,False
2023-09-27,236,86,Product 86,Clothing,409.23,3,1227.7,False
2023-01-12,32,8,Product 8,Clothing,373.63,4,1494.51,False
2023-01-14,209,43,Product 43,Home,437.9,3,1313.7,False
2023-02-18,142,38,Product 38,Electronics,166.84,1,166.84,False
2023-03-03,51,21,Product 21,Groceries,317.63,4,1270.53,False
2023-10-25,149,96,Product 96,Home,139.98,1,139.98,False
2023-03-18,171,43,Product 43,Home,451.06,3,1353.19,False
2023-06-04,304,79,Product 79,Clothing,345.32,2,690.64,False
2023-07-20,202,15,Product 15,Groceries,165.93,4,663.71,False
2023-11-14,71,51,Product 51,Home,361.52,3,1084.57,False
2023-12-26,361,9,Product 9,Clothing,98.17,3,294.51,False
2023-12-22,253,57,Product 57,Groceries,430.88,3,1292.64,False
2023-04-17,23,90,Product 90,Home,482.7,1,482.7,False
2023-02-08,50,16,Product 16,Home,233.13,2,466.25,False
2023-08-11,22,91,Product 91,Electronics,67.95,3,203.85,False
2023-04-25,195,58,Product 58,Beauty,331.06,2,662.13,False
2023-10-11,112,69,Product 69,Home,198.0,3,594.01,False
2023-12-22,201,12,Product 12,Groceries,22.3,2,44.6,False
2023-11-03,437,47,Product 47,Clothing,50.04,4,200.14,False
2023-03-29,39,59,Product 59,Beauty,146.62,2,293.24,False
2023-09-03,249,56,Product 56,Electronics,131.23,2,262.47,False
2023-09-23,377,30,Product 30,Beauty,411.45,1,411.45,False
2023-06-16,254,18,Product 18,Home,396.58,3,1189.74,False
2023-06-03,254,14,Product 14,Clothing,35.42,3,106.27,False
2023-08-26,384,39,Product 39,Beauty,39.71,4,158.84,False
2023-08-31,216,7,Product 7,Home,15.23,2,30.45,False
2023-10-08,310,15,Product 15,Groceries,143.07,1,143.07,False
2023-01-29,297,76,Product 76,Electronics,249.71,3,749.12,False
2023-06-07,486,50,Product 50,Home,67.17,4,268.67,False
2023-11-28,371,94,Product 94,Groceries,291.97,2,583.93,False
2023-06-30,346,80,Product 80,Beauty,152.94,4,611.77,False
2023-09-16,28,84,Product 84,Electronics,111.37,3,334.1,False
2023-05-22,102,15,Product 15,Groceries,217.14,3,651.41,False
2023-12-20,426,1,Product 1,Groceries,475.15,4,1900.6,False
2023-10-11,360,69,Product 69,Home,173.85,1,173.85,False
2023-10-21,392,40,Product 40,Electronics,341.03,2,682.05,False
2023-04-14,62,61,Product 61,Groceries,532.87,2,1065.74,False
2023-06-24,86,59,Product 59,Beauty,115.64,1,115.64,False
